,Study_accession,Sample_accession,Run_accession,Isolate_name,Isolate_name_paper,Species,BAPS_group,Sequence_Type,Country/Province,Origin,Location,Habitat,Source_code,Ampicillin,Vancomycin,Teicoplanin,Doxycycline,Erythromycin,Nitrofurantoin,Gentamicin,Linezolid,Levofloxacin,Quinolone,Streptomycin,Tigecycline,Read_status,R1,R2,Clade
1166,ERP009811,ERS784395,ERR1100534,17328_1#9,,Enterococcus faecium,4.0,1240.0,United Kingdom,Cattle farm,Farm 14,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100534/ERR1100534_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100534/ERR1100534_2.fastq.gz,Clade A
1167,ERP009811,ERS784437,ERR1100608,17328_3#1,,Enterococcus faecium,5.0,22.0,United Kingdom,Cattle farm,Farm 13,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100608/ERR1100608_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100608/ERR1100608_2.fastq.gz,Clade A
1168,ERP009811,ERS784468,ERR1100620,17328_3#13,,Enterococcus faecium,8.0,1225.0,United Kingdom,Turkey,Farm 25,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100620/ERR1100620_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100620/ERR1100620_2.fastq.gz,Clade A
1169,ERP009811,ERS784470,ERR1100621,17328_3#14,,Enterococcus faecium,8.0,445.0,United Kingdom,Turkey,Farm 21,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100621/ERR1100621_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100621/ERR1100621_2.fastq.gz,Clade A
1170,ERP009811,ERS784472,ERR1100622,17328_3#15,,Enterococcus faecium,8.0,146.0,United Kingdom,Turkey,Farm 21,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100622/ERR1100622_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100622/ERR1100622_2.fastq.gz,Clade A
1171,ERP009811,ERS784476,ERR1100624,17328_3#17,,Enterococcus faecium,8.0,146.0,United Kingdom,Turkey,Farm 23,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100624/ERR1100624_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100624/ERR1100624_2.fastq.gz,Clade A
1172,ERP009811,ERS784480,ERR1100625,17328_3#18,,Enterococcus faecium,8.0,520.0,United Kingdom,Turkey,Farm 24,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100625/ERR1100625_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100625/ERR1100625_2.fastq.gz,Clade A
1173,ERP009811,ERS784482,ERR1100626,17328_3#19,,Enterococcus faecium,7.0,821.0,United Kingdom,Turkey,Farm 24,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100626/ERR1100626_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100626/ERR1100626_2.fastq.gz,CladeB
1174,ERP009811,ERS784492,ERR1100630,17328_3#23,,Enterococcus faecium,8.0,1230.0,United Kingdom,Turkey,Farm 22,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100630/ERR1100630_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100630/ERR1100630_2.fastq.gz,Clade A
1175,ERP009811,ERS784494,ERR1100631,17328_3#24,,Enterococcus faecium,8.0,157.0,United Kingdom,Turkey,Farm 22,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100631/ERR1100631_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100631/ERR1100631_2.fastq.gz,Clade A
1176,ERP009811,ERS784497,ERR1100632,17328_3#25,,Enterococcus faecium,8.0,148.0,United Kingdom,Turkey,Farm 22,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100632/ERR1100632_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100632/ERR1100632_2.fastq.gz,Clade A
1177,ERP009811,ERS784498,ERR1100633,17328_3#26,,Enterococcus faecium,8.0,1224.0,United Kingdom,Turkey,Farm 22,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100633/ERR1100633_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100633/ERR1100633_2.fastq.gz,Clade A
1178,ERP009811,ERS784500,ERR1100635,17328_3#28,,Enterococcus faecium,4.0,1094.0,United Kingdom,Turkey,Farm 24,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100635/ERR1100635_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100635/ERR1100635_2.fastq.gz,Clade A
1179,ERP009811,ERS784501,ERR1100636,17328_3#29,,Enterococcus faecium,4.0,1231.0,United Kingdom,Turkey,Farm 25,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100636/ERR1100636_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100636/ERR1100636_2.fastq.gz,Clade A
1180,ERP009811,ERS784441,ERR1100610,17328_3#3,,Enterococcus faecium,5.0,1257.0,United Kingdom,Cattle farm,Farm 12,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100610/ERR1100610_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100610/ERR1100610_2.fastq.gz,Clade A
1181,ERP009811,ERS784502,ERR1100637,17328_3#30,,Enterococcus faecium,8.0,422.0,United Kingdom,Turkey,Farm 25,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100637/ERR1100637_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100637/ERR1100637_2.fastq.gz,Clade A
1182,ERP009811,ERS784503,ERR1100638,17328_3#31,,Enterococcus faecium,4.0,1227.0,United Kingdom,Turkey,Farm 24,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100638/ERR1100638_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100638/ERR1100638_2.fastq.gz,Clade A
1183,ERP009811,ERS784505,ERR1100639,17328_3#32,,Enterococcus faecium,5.0,1250.0,United Kingdom,Cattle farm,Farm 26,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100639/ERR1100639_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100639/ERR1100639_2.fastq.gz,Clade A
1184,ERP009811,ERS784449,ERR1100613,17328_3#6,,Enterococcus faecium,8.0,8.0,United Kingdom,Chicken,Farm 20,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100613/ERR1100613_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100613/ERR1100613_2.fastq.gz,Clade A
1185,ERP009811,ERS784451,ERR1100614,17328_3#7,,Enterococcus faecium,3.0,695.0,United Kingdom,Turkey,Farm 21,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100614/ERR1100614_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100614/ERR1100614_2.fastq.gz,CladeB
1186,ERP009811,ERS784457,ERR1100616,17328_3#9,,Enterococcus faecium,8.0,1246.0,United Kingdom,Turkey,Farm 22,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1100616/ERR1100616_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1100616/ERR1100616_2.fastq.gz,Clade A
1187,ERP009811,ERS791696,ERR1156187,17651_2#10,,Enterococcus faecium,4.0,1239.0,United Kingdom,Pig farm,Farm 2,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156187/ERR1156187_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156187/ERR1156187_2.fastq.gz,Clade A
1188,ERP009811,ERS791697,ERR1156188,17651_2#11,,Enterococcus faecium,5.0,324.0,United Kingdom,Pig farm,Farm 2,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156188/ERR1156188_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156188/ERR1156188_2.fastq.gz,Clade A
1189,ERP009811,ERS791698,ERR1156189,17651_2#12,,Enterococcus faecium,8.0,56.0,United Kingdom,Pig farm,Farm 2,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156189/ERR1156189_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156189/ERR1156189_2.fastq.gz,Clade A
1190,ERP009811,ERS791700,ERR1156191,17651_2#14,,Enterococcus faecium,3.0,1258.0,United Kingdom,Pig farm,Farm 2,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156191/ERR1156191_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156191/ERR1156191_2.fastq.gz,CladeB
1191,ERP009811,ERS791701,ERR1156192,17651_2#15,,Enterococcus faecium,4.0,505.0,United Kingdom,Pig farm,Farm 2,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156192/ERR1156192_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156192/ERR1156192_2.fastq.gz,Clade A
1192,ERP009811,ERS791709,ERR1156197,17651_2#20,,Enterococcus faecium,5.0,19.0,United Kingdom,Pig farm,Farm 2,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156197/ERR1156197_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156197/ERR1156197_2.fastq.gz,Clade A
1193,ERP009811,ERS791713,ERR1156199,17651_2#22,,Enterococcus faecium,4.0,123.0,United Kingdom,Pig farm,Farm 3,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156199/ERR1156199_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156199/ERR1156199_2.fastq.gz,Clade A
1194,ERP009811,ERS791714,ERR1156200,17651_2#23,,Enterococcus faecium,4.0,10.0,United Kingdom,Pig farm,Farm 3,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156200/ERR1156200_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156200/ERR1156200_2.fastq.gz,Clade A
1195,ERP009811,ERS791716,ERR1156201,17651_2#24,,Enterococcus faecium,4.0,1222.0,United Kingdom,Pig farm,Farm 4,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156201/ERR1156201_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156201/ERR1156201_2.fastq.gz,Clade A
1196,ERP009811,ERS791720,ERR1156203,17651_2#26,,Enterococcus faecium,5.0,22.0,United Kingdom,Pig farm,Farm 4,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156203/ERR1156203_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156203/ERR1156203_2.fastq.gz,Clade A
1197,ERP009811,ERS791722,ERR1156204,17651_2#27,,Enterococcus faecium,5.0,324.0,United Kingdom,Pig farm,Farm 4,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156204/ERR1156204_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156204/ERR1156204_2.fastq.gz,Clade A
1198,ERP009811,ERS791725,ERR1156206,17651_2#29,,Enterococcus faecium,1.0,1263.0,United Kingdom,Pig farm,Farm 4,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156206/ERR1156206_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156206/ERR1156206_2.fastq.gz,Clade A
1199,ERP009811,ERS791727,ERR1156207,17651_2#30,,Enterococcus faecium,1.0,18.0,United Kingdom,Pig farm,Farm 4,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156207/ERR1156207_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156207/ERR1156207_2.fastq.gz,Clade A
1200,ERP009811,ERS791731,ERR1156209,17651_2#32,,Enterococcus faecium,5.0,32.0,United Kingdom,Pig farm,Farm 3,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156209/ERR1156209_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156209/ERR1156209_2.fastq.gz,Clade A
1201,ERP009811,ERS791733,ERR1156210,17651_2#33,,Enterococcus faecium,4.0,1245.0,United Kingdom,Pig farm,Farm 3,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156210/ERR1156210_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156210/ERR1156210_2.fastq.gz,Clade A
1202,ERP009811,ERS791735,ERR1156211,17651_2#34,,Enterococcus faecium,4.0,142.0,United Kingdom,Pig farm,Farm 3,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156211/ERR1156211_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156211/ERR1156211_2.fastq.gz,Clade A
1203,ERP009811,ERS791743,ERR1156216,17651_2#39,,Enterococcus faecium,3.0,834.0,United Kingdom,Pig farm,Farm 5,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156216/ERR1156216_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156216/ERR1156216_2.fastq.gz,CladeB
1204,ERP009811,ERS791690,ERR1156181,17651_2#4,,Enterococcus faecium,4.0,751.0,United Kingdom,Cattle farm,Farm 1,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156181/ERR1156181_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156181/ERR1156181_2.fastq.gz,Clade A
1205,ERP009811,ERS791745,ERR1156217,17651_2#40,,Enterococcus faecium,8.0,56.0,United Kingdom,Pig farm,Farm 5,Agriculture,,I,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156217/ERR1156217_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156217/ERR1156217_2.fastq.gz,Clade A
1206,ERP009811,ERS791752,ERR1156221,17651_2#44,,Enterococcus faecium,5.0,19.0,United Kingdom,Pig farm,Farm 5,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156221/ERR1156221_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156221/ERR1156221_2.fastq.gz,Clade A
1207,ERP009811,ERS791755,ERR1156222,17651_2#45,,Enterococcus faecium,1.0,18.0,United Kingdom,Pig farm,Farm 5,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156222/ERR1156222_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156222/ERR1156222_2.fastq.gz,Clade A
1208,ERP009811,ERS791757,ERR1156223,17651_2#46,,Enterococcus faecium,1.0,17.0,United Kingdom,Pig farm,Farm 5,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156223/ERR1156223_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156223/ERR1156223_2.fastq.gz,Clade A
1209,ERP009811,ERS791763,ERR1156226,17651_2#49,,Enterococcus faecium,4.0,97.0,United Kingdom,Pig farm,Farm 5,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156226/ERR1156226_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156226/ERR1156226_2.fastq.gz,Clade A
1210,ERP009811,ERS791691,ERR1156182,17651_2#5,,Enterococcus faecium,5.0,32.0,United Kingdom,Cattle farm,Farm 1,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156182/ERR1156182_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156182/ERR1156182_2.fastq.gz,Clade A
1211,ERP009811,ERS791765,ERR1156227,17651_2#50,,Enterococcus faecium,4.0,1226.0,United Kingdom,Pig farm,Farm 5,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156227/ERR1156227_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156227/ERR1156227_2.fastq.gz,Clade A
1212,ERP009811,ERS791767,ERR1156228,17651_2#51,,Enterococcus faecium,5.0,22.0,United Kingdom,Pig farm,Farm 6,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156228/ERR1156228_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156228/ERR1156228_2.fastq.gz,Clade A
1213,ERP009811,ERS791771,ERR1156230,17651_2#53,,Enterococcus faecium,4.0,142.0,United Kingdom,Pig farm,Farm 6,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156230/ERR1156230_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156230/ERR1156230_2.fastq.gz,Clade A
1214,ERP009811,ERS791773,ERR1156231,17651_2#54,,Enterococcus faecium,5.0,1228.0,United Kingdom,Pig farm,Farm 6,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156231/ERR1156231_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156231/ERR1156231_2.fastq.gz,Clade A
1215,ERP009811,ERS791776,ERR1156233,17651_2#56,,Enterococcus faecium,4.0,505.0,United Kingdom,Pig farm,Farm 6,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156233/ERR1156233_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156233/ERR1156233_2.fastq.gz,Clade A
1216,ERP009811,ERS791782,ERR1156236,17651_2#59,,Enterococcus faecium,8.0,56.0,United Kingdom,Pig farm,Farm 6,Agriculture,,I,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156236/ERR1156236_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156236/ERR1156236_2.fastq.gz,Clade A
1217,ERP009811,ERS791692,ERR1156183,17651_2#6,,Enterococcus faecium,5.0,1252.0,United Kingdom,Cattle farm,Farm 1,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156183/ERR1156183_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156183/ERR1156183_2.fastq.gz,Clade A
1218,ERP009811,ERS791783,ERR1156237,17651_2#60,,Enterococcus faecium,5.0,128.0,United Kingdom,Pig farm,Farm 6,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156237/ERR1156237_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156237/ERR1156237_2.fastq.gz,Clade A
1219,ERP009811,ERS791790,ERR1156241,17651_2#64,,Enterococcus faecium,4.0,1237.0,United Kingdom,Pig farm,Farm 7,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156241/ERR1156241_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156241/ERR1156241_2.fastq.gz,Clade A
1220,ERP009811,ERS791791,ERR1156242,17651_2#65,,Enterococcus faecium,5.0,501.0,United Kingdom,Pig farm,Farm 7,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156242/ERR1156242_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156242/ERR1156242_2.fastq.gz,Clade A
1221,ERP009811,ERS791793,ERR1156243,17651_2#66,,Enterococcus faecium,4.0,1235.0,United Kingdom,Pig farm,Farm 7,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156243/ERR1156243_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156243/ERR1156243_2.fastq.gz,Clade A
1222,ERP009811,ERS791795,ERR1156244,17651_2#67,,Enterococcus faecium,4.0,374.0,United Kingdom,Pig farm,Farm 7,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156244/ERR1156244_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156244/ERR1156244_2.fastq.gz,Clade A
1223,ERP009811,ERS791797,ERR1156245,17651_2#68,,Enterococcus faecium,4.0,10.0,United Kingdom,Pig farm,Farm 8,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156245/ERR1156245_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156245/ERR1156245_2.fastq.gz,Clade A
1224,ERP009811,ERS791799,ERR1156246,17651_2#69,,Enterococcus faecium,4.0,49.0,United Kingdom,Pig farm,Farm 8,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156246/ERR1156246_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156246/ERR1156246_2.fastq.gz,Clade A
1225,ERP009811,ERS791693,ERR1156184,17651_2#7,,Enterococcus faecium,4.0,1232.0,United Kingdom,Cattle farm,Farm 1,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156184/ERR1156184_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156184/ERR1156184_2.fastq.gz,Clade A
1226,ERP009811,ERS791801,ERR1156247,17651_2#70,,Enterococcus faecium,4.0,1260.0,United Kingdom,Pig farm,Farm 8,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156247/ERR1156247_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156247/ERR1156247_2.fastq.gz,Clade A
1227,ERP009811,ERS791802,ERR1156248,17651_2#71,,Enterococcus faecium,4.0,97.0,United Kingdom,Pig farm,Farm 8,Agriculture,,I,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156248/ERR1156248_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156248/ERR1156248_2.fastq.gz,Clade A
1228,ERP009811,ERS791803,ERR1156249,17651_2#72,,Enterococcus faecium,4.0,1222.0,United Kingdom,Pig farm,Farm 8,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156249/ERR1156249_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156249/ERR1156249_2.fastq.gz,Clade A
1229,ERP009811,ERS791804,ERR1156250,17651_2#73,,Enterococcus faecium,4.0,97.0,United Kingdom,Pig farm,Farm 8,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156250/ERR1156250_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156250/ERR1156250_2.fastq.gz,Clade A
1230,ERP009811,ERS791805,ERR1156251,17651_2#74,,Enterococcus faecium,4.0,150.0,United Kingdom,Pig farm,Farm 8,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156251/ERR1156251_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156251/ERR1156251_2.fastq.gz,Clade A
1231,ERP009811,ERS791806,ERR1156252,17651_2#75,,Enterococcus faecium,4.0,524.0,United Kingdom,Pig farm,Farm 9,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156252/ERR1156252_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156252/ERR1156252_2.fastq.gz,Clade A
1232,ERP009811,ERS791807,ERR1156253,17651_2#76,,Enterococcus faecium,4.0,639.0,United Kingdom,Pig farm,Farm 9,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156253/ERR1156253_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156253/ERR1156253_2.fastq.gz,Clade A
1233,ERP009811,ERS791808,ERR1156254,17651_2#77,,Enterococcus faecium,1.0,262.0,United Kingdom,Pig farm,Farm 9,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156254/ERR1156254_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156254/ERR1156254_2.fastq.gz,Clade A
1234,ERP009811,ERS791694,ERR1156185,17651_2#8,,Enterococcus faecium,4.0,820.0,United Kingdom,Cattle farm,Farm 1,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156185/ERR1156185_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156185/ERR1156185_2.fastq.gz,Clade A
1235,ERP009811,ERS791812,ERR1156258,17651_2#81,,Enterococcus faecium,1.0,184.0,United Kingdom,Pig farm,Farm 9,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156258/ERR1156258_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156258/ERR1156258_2.fastq.gz,Clade A
1236,ERP009811,ERS791818,ERR1156264,17651_2#87,,Enterococcus faecium,4.0,49.0,United Kingdom,Pig farm,Farm 10,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156264/ERR1156264_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156264/ERR1156264_2.fastq.gz,Clade A
1237,ERP009811,ERS791819,ERR1156265,17651_2#88,,Enterococcus faecium,4.0,1236.0,United Kingdom,Pig farm,Farm 10,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156265/ERR1156265_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156265/ERR1156265_2.fastq.gz,Clade A
1238,ERP009811,ERS791820,ERR1156266,17651_2#89,,Enterococcus faecium,4.0,639.0,United Kingdom,Pig farm,Farm 10,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156266/ERR1156266_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156266/ERR1156266_2.fastq.gz,Clade A
1239,ERP009811,ERS791695,ERR1156186,17651_2#9,,Enterococcus faecium,5.0,104.0,United Kingdom,Pig farm,Farm 2,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156186/ERR1156186_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156186/ERR1156186_2.fastq.gz,Clade A
1240,ERP009811,ERS791821,ERR1156267,17651_2#90,,Enterococcus faecium,8.0,511.0,United Kingdom,Pig farm,Farm 10,Agriculture,,I,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156267/ERR1156267_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156267/ERR1156267_2.fastq.gz,Clade A
1241,ERP009811,ERS791822,ERR1156268,17651_4#1,,Enterococcus faecium,4.0,509.0,United Kingdom,Pig farm,Farm 10,Agriculture,,S,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156268/ERR1156268_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156268/ERR1156268_2.fastq.gz,Clade A
1242,ERP009811,ERS791726,ERR1156286,17651_4#19,,Enterococcus faecium,8.0,422.0,United Kingdom,Turkey,Farm 25,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156286/ERR1156286_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156286/ERR1156286_2.fastq.gz,Clade A
1243,ERP009811,ERS791823,ERR1156269,17651_4#2,,Enterococcus faecium,8.0,9.0,United Kingdom,Pig farm,Farm 10,Agriculture,,R,S,,,,,,,,,,,Validated download,genomes/gouliouris_2018_uk/ERR1156269/ERR1156269_1.fastq.gz,genomes/gouliouris_2018_uk/ERR1156269/ERR1156269_2.fastq.gz,Clade A
